City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Ambanja,MG,-13.6833,48.45,71.49,88,90,0.85,light rain
456,Burns Lake,CA,54.2331,-125.7533,78.22,30,6,3.67,clear sky
457,Mikuni,JP,36.2171,136.1519,78.71,80,0,7.63,clear sky
458,Praia,CV,14.9215,-23.5087,79.34,69,75,11.5,broken clouds
459,Kimparana,ML,12.8347,-4.9244,83.37,57,72,9.06,broken clouds
460,Xichang,CN,27.8964,102.2634,66.09,95,100,1.3,overcast clouds
461,Soe,ID,-9.8607,124.284,64.2,94,78,3.56,broken clouds
462,Camacari,BR,-12.6975,-38.3242,80.37,72,3,8.28,clear sky
463,Saint Anthony,US,45.0205,-93.218,89.04,40,0,17.27,clear sky
464,Visnes,NO,59.3556,5.2242,62.82,72,0,16.11,light rain
465,Foindu,SL,7.4108,-11.5422,75.76,75,99,5.12,overcast clouds
466,Rabat,MA,33.9911,-6.8401,78.87,57,0,4.61,clear sky
467,Hokitika,NZ,-42.7167,170.9667,41.36,79,100,5.03,overcast clouds
468,Cerro Largo,BR,-28.1486,-54.7381,63.75,54,6,3.22,clear sky
469,Oranjemund,NA,-28.55,16.4333,53.6,79,6,14.81,clear sky
470,Port Lincoln,AU,-34.7333,135.8667,54.64,81,90,14.79,overcast clouds
471,Forchheim,DE,49.7175,11.0588,69.15,65,17,1.5,few clouds
472,Kokopo,PG,-4.352,152.2633,75.97,81,21,5.48,few clouds
473,Thoen,TH,17.6129,99.2161,77.79,94,100,2.42,overcast clouds
474,Casambalangan,PH,18.3765,122.1274,80.29,84,95,3.94,overcast clouds
475,Smithers,CA,54.7804,-127.1743,77.32,53,20,5.75,few clouds
476,Dickinson,US,29.4608,-95.0513,96.01,61,75,8.05,broken clouds
477,Narsaq,GL,60.9167,-46.05,61.02,73,14,7.18,few clouds
478,Kargasok,RU,59.0556,80.8572,63.46,82,100,7.18,overcast clouds
479,Dukat,RU,62.55,155.55,45.48,82,83,4.43,broken clouds
480,Evensk,RU,61.95,159.2333,50.18,88,100,16.13,overcast clouds
481,San Quintin,MX,30.4833,-115.95,74.97,60,6,10.36,clear sky
482,Vila Franca Do Campo,PT,37.7167,-25.4333,75.61,66,50,4.72,scattered clouds
483,Mitzic,GA,0.7821,11.549,68.74,89,29,4.07,scattered clouds
484,Ferrol,ES,43.4832,-8.2369,74.71,73,0,17.38,clear sky
485,Nantucket,US,41.2835,-70.0995,87.94,61,0,18.41,clear sky
486,Dalby,AU,-27.1833,151.2667,47.57,79,100,9.82,overcast clouds
487,Prince Rupert,CA,54.3161,-130.3201,68.09,88,75,9.22,broken clouds
488,Laguna,US,38.421,-121.4238,90.18,52,0,6.91,clear sky
489,Dudinka,RU,69.4058,86.1778,51.62,76,92,17.4,overcast clouds
490,Kodinsk,RU,58.6881,99.1844,61.81,99,100,4.07,overcast clouds
491,Ryotsu,JP,38.0833,138.4333,79.02,79,3,1.28,clear sky
492,Uthal,PK,25.8072,66.6219,81.72,87,100,13.27,overcast clouds
493,Kristiinankaupunki,FI,62.2743,21.376,57.47,71,8,5.39,clear sky
494,Puerto Madryn,AR,-42.7692,-65.0385,53.64,46,2,11.83,clear sky
495,Maarianhamina,AX,60.0973,19.9348,60.66,82,0,6.91,clear sky
496,Linxia,CN,35.6003,103.2064,62.06,74,14,4.16,few clouds
497,Chabahar,IR,25.2919,60.643,81.84,84,100,7.27,overcast clouds
498,Mehamn,NO,71.0357,27.8492,49.95,81,100,9.22,overcast clouds
499,Monterey,US,36.2505,-121.2516,91.18,32,10,4.29,clear sky
500,Nyimba,ZM,-14.5566,30.8149,65.32,44,5,6.78,clear sky
501,Caconda,AO,-13.7333,15.0667,61.21,43,4,5.55,clear sky
502,Matara,LK,5.9485,80.5353,77.74,90,100,8.9,overcast clouds
503,Port-Gentil,GA,-0.7193,8.7815,75.16,83,20,10.36,few clouds
504,Batagay,RU,67.6333,134.6333,60.6,77,98,1.59,overcast clouds
505,Ayr,GB,55.4627,-4.6339,63.5,77,40,8.05,scattered clouds
506,Taiyuan,CN,37.8694,112.5603,73.26,73,100,6.71,overcast clouds
507,Bairiki,KI,1.3292,172.9752,80.6,74,40,11.5,scattered clouds
508,Vinh,VN,18.6667,105.6667,80.37,84,100,3.71,moderate rain
509,Sorong,ID,-0.8833,131.25,78.48,85,99,5.82,overcast clouds
510,Kovalevskoye,RU,45.1942,40.9761,80.89,43,3,14.29,clear sky
511,Kolpashevo,RU,58.3131,82.9089,64.67,87,100,4.65,overcast clouds
512,Yazoo City,US,32.8551,-90.4056,86.7,77,99,7.96,overcast clouds
513,Seoul,KR,37.5683,126.9778,82.0,76,0,4.61,clear sky
514,Madison,US,34.7334,-86.5667,88.99,80,0,9.22,light rain
515,Kosonsoy,UZ,41.2561,71.5508,70.36,47,2,8.46,clear sky
516,Gazanjyk,TM,39.2446,55.5154,84.99,46,0,14.18,clear sky
517,Carupano,VE,10.6678,-63.2585,83.95,70,23,13.87,few clouds
518,Liwale,TZ,-9.7667,37.9333,72.3,54,97,3.33,overcast clouds
519,Samarai,PG,-10.6167,150.6667,79.65,81,13,10.58,few clouds
520,Udachnyy,RU,66.4167,112.4,62.46,87,100,5.28,light rain
521,Grants Pass,US,42.439,-123.3284,100.18,45,0,3.44,clear sky
522,Olinda,BR,-8.0089,-34.8553,74.93,88,100,5.75,light rain
523,Yeniseysk,RU,58.4497,92.1703,61.99,98,41,4.03,scattered clouds
524,Gladstone,AU,-23.85,151.25,58.93,67,75,10.36,broken clouds
525,Saryg-Sep,RU,51.5,95.6,56.05,67,52,3.62,broken clouds
526,Verkhoyansk,RU,67.5447,133.385,61.75,80,82,1.63,broken clouds
527,Bandarbeyla,SO,9.4942,50.8122,75.96,84,5,29.84,clear sky
528,Chapais,CA,49.7834,-74.8492,67.78,65,94,12.88,overcast clouds
529,Naco,MX,31.3347,-109.9483,84.79,54,7,5.7,clear sky
530,Hirara,JP,24.8,125.2833,84.85,77,100,6.91,overcast clouds
531,Lagoa,PT,39.05,-27.9833,73.47,66,0,0.65,clear sky
532,Wonthaggi,AU,-38.6044,145.5913,51.82,58,100,11.65,overcast clouds
533,Esperance,AU,-33.8667,121.9,47.88,77,79,19.86,light rain
534,Parfenyevo,RU,58.484,43.4088,56.88,78,1,4.7,clear sky
535,Oriximina,BR,-1.7656,-55.8661,89.2,52,35,2.84,scattered clouds
536,Beira,MZ,-19.8436,34.8389,66.29,94,0,5.75,clear sky
537,Verkhnyaya Balkariya,RU,43.1279,43.4573,65.32,83,18,7.0,few clouds
538,Dalvik,IS,65.9702,-18.5286,51.73,97,100,6.26,overcast clouds
539,Tyukhtet,RU,56.5389,89.3011,60.58,93,55,4.03,broken clouds
540,Padang,ID,-0.9492,100.3543,77.38,83,94,2.93,overcast clouds
541,Tamugan,PH,7.2308,125.3764,74.64,95,100,1.34,overcast clouds
542,Puerto Rondon,CO,6.2805,-71.1,85.1,69,60,2.82,broken clouds
543,Camacupa,AO,-12.0167,17.4833,65.08,24,3,0.98,clear sky
544,Verkhnyaya Inta,RU,65.9811,60.3094,55.67,70,55,9.71,broken clouds
545,Port Blair,IN,11.6667,92.75,80.64,89,40,2.3,mist
546,Asau,RO,46.4333,26.4,69.28,88,88,5.21,overcast clouds
547,Havre-Saint-Pierre,CA,50.2334,-63.5986,59.36,94,100,14.97,mist
548,Teya,RU,60.3778,92.6267,65.59,92,99,2.33,overcast clouds
549,Nizwa,OM,22.9333,57.5333,86.77,61,89,4.61,overcast clouds
550,Saint-Joseph,RE,-21.3667,55.6167,65.21,77,43,14.09,scattered clouds
551,Juquia,BR,-24.3208,-47.6347,70.52,48,8,4.92,clear sky
552,Biu,NG,10.6129,12.1946,66.47,92,100,5.14,overcast clouds
553,Mozarlandia,BR,-14.7447,-50.5706,92.44,16,0,2.55,clear sky
554,Villarrica,PY,-25.75,-56.4333,70.45,35,20,3.29,few clouds
555,Belgrade,RS,44.804,20.4651,74.64,92,40,14.97,thunderstorm with rain
556,Kutum,SD,14.2,24.6667,81.73,49,96,6.33,light rain
557,Mezen,RU,65.8522,44.24,63.9,88,81,4.74,broken clouds
558,Ahmadpur Sial,PK,30.6754,71.7483,90.52,63,92,5.32,overcast clouds
559,Rockhampton,AU,-23.3833,150.5,55.29,76,96,8.05,overcast clouds
560,Morondava,MG,-20.2833,44.2833,71.11,79,22,5.61,few clouds
561,Naberera,TZ,-4.2,36.9333,62.55,71,100,9.64,overcast clouds
562,Pacific Grove,US,36.6177,-121.9166,74.8,81,20,10.36,few clouds
563,Ojinaga,MX,29.5667,-104.4167,98.56,36,0,5.75,clear sky
564,Flinders,AU,-34.5833,150.8552,45.05,87,51,4.0,broken clouds
565,Antigonish,CA,45.6169,-61.9986,71.96,90,100,1.99,overcast clouds
566,Gravelbourg,CA,49.8834,-106.5512,86.27,26,0,6.89,clear sky
567,Batticaloa,LK,7.7102,81.6924,79.74,80,100,4.45,overcast clouds
568,Jaru,BR,-10.4389,-62.4664,97.39,20,4,1.61,clear sky
569,Miami,US,25.7743,-80.1937,92.01,68,75,13.8,broken clouds
570,Tabas,IR,33.5959,56.9244,93.67,24,1,18.41,clear sky
571,Walvis Bay,NA,-22.9575,14.5053,55.09,93,5,4.61,clear sky
572,Jizan,SA,17.3333,42.6667,90.54,54,97,2.75,overcast clouds
573,High Level,CA,58.5169,-117.136,57.31,94,100,2.3,overcast clouds
574,Bradford,GB,53.7939,-1.7521,68.49,90,75,4.61,light intensity drizzle
575,Hamilton,US,39.1834,-84.5333,85.64,43,0,5.01,clear sky
576,Naryan-Mar,RU,67.6713,53.087,58.19,64,100,10.56,overcast clouds
577,Iquitos,PE,-3.7481,-73.2472,75.24,94,75,8.05,moderate rain
578,Parkes,AU,-33.1333,148.1833,44.35,70,100,1.01,overcast clouds
579,Lucea,JM,18.451,-78.1736,87.66,73,23,15.05,few clouds
580,Palmer,US,42.1584,-72.3287,85.37,45,40,16.11,scattered clouds
581,Jacareacanga,BR,-6.2222,-57.7528,97.3,25,91,1.45,overcast clouds
582,Staicele,LV,57.8364,24.75,55.22,88,2,4.12,clear sky
583,Kavaratti,IN,10.5669,72.642,81.41,82,82,18.05,broken clouds
584,Grand-Lahou,CI,5.1367,-5.0242,74.71,82,97,9.1,overcast clouds
585,Pochutla,MX,15.7432,-96.4661,89.42,54,79,5.77,broken clouds
586,Haapiti,PF,-17.5667,-149.8667,78.53,70,0,22.7,light rain
587,Templin,DE,53.1186,13.5022,69.1,58,21,7.29,few clouds
588,Lavrentiya,RU,65.5833,-171.0,45.75,72,100,3.36,overcast clouds
589,Barcelos,PT,41.5388,-8.6151,93.92,44,0,5.88,clear sky
590,Conde,BR,-7.2597,-34.9075,76.46,88,75,6.91,light rain
591,Pitimbu,BR,-7.4706,-34.8086,77.59,90,100,8.7,moderate rain
592,Bo Phloi,TH,14.3236,99.5161,78.75,85,100,4.76,overcast clouds
593,Bud,US,39.447,-86.1758,84.06,51,27,5.46,scattered clouds
594,Umm Kaddadah,SD,13.6017,26.6876,88.43,43,41,9.84,light rain
595,Cangucu,BR,-31.395,-52.6756,60.01,56,0,0.78,clear sky
596,Torva,EE,58.0028,25.935,60.12,83,25,5.21,scattered clouds
597,Novyy Urengoy,RU,66.0833,76.6333,53.13,59,0,16.75,clear sky
598,Nosy Varika,MG,-20.5833,48.5333,66.85,87,3,5.3,clear sky
599,Putina,PE,-15.4667,-69.4333,52.36,26,64,4.27,broken clouds
600,Tocopilla,CL,-22.092,-70.1979,64.24,69,23,5.73,few clouds
601,Los Llanos De Aridane,ES,28.6585,-17.9182,73.13,78,75,16.11,broken clouds
602,Buraydah,SA,26.326,43.975,93.65,28,100,8.77,overcast clouds
603,Road Town,VG,18.4167,-64.6167,87.89,74,20,16.11,few clouds
604,Phek,IN,25.6667,94.5,60.98,100,100,1.25,overcast clouds
605,Kautokeino,NO,69.0125,23.0412,48.2,81,37,11.7,scattered clouds
606,Kerema,PG,-7.9631,145.7785,76.75,92,100,4.43,overcast clouds
607,Moron,AR,-34.6534,-58.6198,69.01,50,22,3.85,few clouds
608,Pompeu,BR,-19.2244,-44.9353,76.71,37,95,3.2,overcast clouds
609,Huilong,CN,31.8111,121.655,83.93,93,91,9.48,overcast clouds
610,Tiksi,RU,71.6872,128.8694,45.97,84,35,2.51,scattered clouds
611,Saint-Louis,SN,16.3333,-15.0,84.43,55,99,14.29,overcast clouds
612,Mogadishu,SO,2.0371,45.3438,76.39,84,100,17.83,overcast clouds
613,Nakhon Si Thammarat,TH,8.25,100.0,77.38,86,100,5.01,overcast clouds
614,Oyem,GA,1.5995,11.5793,66.96,97,8,2.95,light rain
615,Sao Filipe,CV,14.8961,-24.4956,77.65,79,100,9.19,overcast clouds
616,Dharmadam,IN,11.7833,75.4333,78.85,91,88,6.33,heavy intensity rain
617,Great Malvern,GB,52.1116,-2.3252,69.19,84,98,10.85,light rain
618,Saint-Pierre,RE,-21.3393,55.4781,68.92,77,20,6.91,few clouds
619,Daru,PG,-9.0763,143.2092,76.05,93,100,17.52,overcast clouds
620,Mago,RU,53.2514,140.1822,58.21,96,100,3.76,overcast clouds
621,Galesong,ID,-5.3166,119.3661,75.22,80,100,7.47,overcast clouds
622,Beringovskiy,RU,63.05,179.3167,50.05,73,100,1.5,overcast clouds
623,Nianzishan,CN,47.5167,122.8833,67.44,97,100,4.34,overcast clouds
624,Chervona Sloboda,UA,49.3789,32.1464,71.44,58,4,9.82,clear sky
625,Buala,SB,-8.145,159.5921,79.12,83,46,8.03,light rain
626,Gwanda,ZW,-20.9333,29.0,61.07,21,0,3.65,clear sky
627,Tulun,RU,54.5611,100.5792,60.4,95,100,9.93,light rain
628,Araouane,ML,18.9048,-3.5265,96.4,30,53,6.38,broken clouds
629,Tomakomai,JP,42.6369,141.6033,70.18,100,75,5.75,mist
630,Moranbah,AU,-22.0016,148.0466,55.98,87,100,16.4,overcast clouds
631,Qandala,SO,11.472,49.8728,90.19,52,60,6.93,broken clouds
632,Sawakin,SD,19.1059,37.3321,93.67,46,9,3.18,clear sky
633,Aldan,RU,58.6031,125.3894,59.56,75,12,6.8,few clouds
634,Yatou,CN,37.15,122.3833,75.09,96,100,6.6,overcast clouds
635,Kangundo,KE,-1.2979,37.3471,62.94,72,100,7.09,overcast clouds
636,Kajaani,FI,64.2273,27.7285,51.85,93,100,6.91,overcast clouds
637,Ocos,GT,14.5094,-92.1933,89.78,71,57,8.34,broken clouds
638,Nichinan,JP,31.6,131.3667,78.87,93,100,9.71,overcast clouds
639,Dracena,BR,-21.4843,-51.535,79.81,19,6,6.04,clear sky
640,Bintulu,MY,3.1667,113.0333,77.41,94,20,3.44,light rain
641,Namtsy,RU,62.7161,129.6658,65.28,81,30,4.41,scattered clouds
642,Jacksonville,US,30.3322,-81.6556,98.85,55,40,9.22,scattered clouds
643,Magistralnyy,RU,56.1725,107.4458,57.72,99,99,5.17,moderate rain
644,Lumeje,AO,-11.55,20.7833,67.96,20,0,4.0,clear sky
645,Boyabat,TR,41.4689,34.7667,68.13,78,0,4.21,clear sky
646,Cabatuan,PH,10.8794,122.486,76.32,84,100,4.45,overcast clouds
647,Marystown,CA,47.1666,-55.1483,67.86,100,100,5.99,overcast clouds
648,Surab,PK,28.4914,66.2585,73.06,73,100,3.58,overcast clouds
649,Zwedru,LR,6.0667,-8.1281,73.76,80,15,3.44,few clouds
650,Kibala,TD,9.1104,18.3463,76.95,94,20,2.3,thunderstorm
651,Mantua,IT,45.1667,10.7833,85.24,71,5,1.01,clear sky
652,Cidreira,BR,-30.1811,-50.2056,59.83,60,0,5.08,clear sky
653,Sibolga,ID,1.7427,98.7792,76.91,84,100,2.86,light rain
654,Asfi,MA,32.2994,-9.2372,75.81,72,0,20.07,clear sky
655,Ngong,KE,-1.3618,36.6566,58.78,77,75,6.91,broken clouds
656,Bayanday,RU,53.0661,105.5139,57.7,95,100,6.76,light rain
657,Wanganui,NZ,-39.9333,175.05,50.59,80,100,20.0,overcast clouds
658,Khasan,RU,42.4308,130.6434,71.47,98,100,1.88,overcast clouds
659,Tall Kayf,TR,37.0833,41.0667,91.74,12,0,10.85,clear sky
660,Ozernovskiy,RU,51.5,156.5167,53.98,94,100,4.23,overcast clouds
661,Phan Thiet,VN,10.9333,108.1,79.11,86,100,7.45,overcast clouds
662,Wajid,SO,3.8093,43.2471,79.2,50,27,21.72,scattered clouds
663,Ginir,ET,7.1333,40.7,58.48,78,52,7.47,broken clouds
664,Aksarka,RU,66.5606,67.7975,49.71,72,2,11.59,clear sky
665,Sinnamary,GF,5.3833,-52.95,82.92,74,14,7.61,few clouds
666,Tecoanapa,MX,16.5167,-98.75,84.97,69,51,9.01,broken clouds
667,Brewster,US,41.3973,-73.6171,87.08,45,75,10.36,broken clouds
668,Tezu,IN,27.9167,96.1667,75.99,98,100,2.95,overcast clouds
669,Toktogul,KG,41.8708,72.9402,65.91,74,100,0.92,overcast clouds
670,Huancabamba,PE,-5.2386,-79.4506,72.77,44,10,3.69,clear sky
671,Te Anau,NZ,-45.4167,167.7167,28.76,94,42,0.58,scattered clouds
672,Maceio,BR,-9.6658,-35.7353,81.84,78,40,11.5,scattered clouds
673,Debre Zeyit,ET,8.75,38.9833,63.73,83,18,3.42,light rain
674,Gongzhuling,CN,43.5008,124.8198,69.22,97,3,5.91,clear sky
675,Santa Isabel,BR,-23.3156,-46.2214,65.91,42,0,7.47,clear sky
676,Floro,NO,61.5996,5.0328,61.23,77,100,17.27,light intensity shower rain
677,Mardin,TR,37.3131,40.7436,85.26,16,0,1.14,clear sky
678,Brownfield,US,33.1812,-102.2744,93.38,26,79,13.51,broken clouds
679,Emerald,AU,-23.5333,148.1667,50.34,85,100,9.48,overcast clouds
680,Brora,GB,58.0099,-3.8518,61.9,75,6,15.95,clear sky
681,Kampene,CD,-3.6,26.6667,70.81,81,66,2.55,broken clouds
682,Malindi,KE,-3.2175,40.1191,74.79,86,7,13.15,clear sky
683,Mayo,US,38.8876,-76.5119,89.94,51,0,13.8,clear sky
